metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
cosine,1,onehot,agglomerator,poly,selectp,std,distance,1,linear,0.25,2,98,False,362,0.058064516129032254
cosine,1,onehot,agglomerator,poly,selectp,std,distance,1,linear,0.25,2,98,False,500,0.03548387096774193
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,16,0.4419354838709677
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,23,0.24516129032258066
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,32,0.2354838709677419
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,45,0.19677419354838707
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,64,0.1967741935483871
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,91,0.16774193548387092
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,128,0.14516129032258063
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,181,0.12580645161290321
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,256,0.10322580645161292
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,362,0.058064516129032254
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,False,500,0.03548387096774193
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,16,0.4419354838709677
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,23,0.24516129032258066
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,32,0.2354838709677419
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,45,0.19677419354838707
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,64,0.1967741935483871
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,91,0.16774193548387092
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,128,0.14516129032258063
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,181,0.12580645161290321
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,256,0.10322580645161292
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,362,0.058064516129032254
cosine,1,onehot,fastica,poly,none,std,uniform,1,linear,0.25,2,25,True,500,0.03548387096774193
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,16,0.4419354838709677
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,23,0.24516129032258066
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,32,0.2354838709677419
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,45,0.19677419354838707
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,64,0.1967741935483871
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,91,0.16774193548387092
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,128,0.14516129032258063
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,181,0.12580645161290321
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,256,0.10322580645161292
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,362,0.058064516129032254
cosine,1,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,69,True,500,0.03548387096774193
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,16,0.4419354838709677
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,23,0.24516129032258066
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,32,0.2354838709677419
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,45,0.19677419354838707
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,64,0.1967741935483871
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,91,0.16774193548387092
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,128,0.14516129032258063
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,181,0.12580645161290321
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,256,0.10322580645161292
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,362,0.058064516129032254
cosine,1,onehot,fastica,poly,selectp,std,uniform,1,linear,0.25,2,64,True,500,0.03548387096774193
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,16,0.4419354838709677
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,23,0.24516129032258066
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,32,0.2354838709677419
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,45,0.19677419354838707
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,64,0.1967741935483871
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,91,0.16774193548387092
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,128,0.14516129032258063
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,181,0.12580645161290321
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,256,0.10322580645161292
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,362,0.058064516129032254
cosine,1,onehot,ka_nystroem,poly,none,std,uniform,1,linear,0.25,2,25,False,500,0.03548387096774193
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,16,0.4419354838709677
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,23,0.24516129032258066
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,32,0.2354838709677419
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,45,0.19677419354838707
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,64,0.1967741935483871
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,91,0.16774193548387092
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,128,0.14516129032258063
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,181,0.12580645161290321
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,256,0.10322580645161292
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,362,0.058064516129032254
cosine,1,onehot,ka_rbf,poly,selectp,std,distance,1,linear,0.25,2,82,False,500,0.03548387096774193
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,16,0.4419354838709677
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,23,0.24516129032258066
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,32,0.2354838709677419
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,45,0.19677419354838707
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,64,0.1967741935483871
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,91,0.16774193548387092
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,128,0.14516129032258063
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,181,0.12580645161290321
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,256,0.10322580645161292
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,362,0.058064516129032254
cosine,1,onehot,kernel_pca,poly,none,std,uniform,1,linear,0.8547323409992,2,25,True,500,0.03548387096774193
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,16,0.4419354838709677
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,23,0.24516129032258066
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,32,0.2354838709677419
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,45,0.19677419354838707
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,64,0.1967741935483871
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,91,0.16774193548387092
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,128,0.14516129032258063
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,181,0.12580645161290321
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,256,0.10322580645161292
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,362,0.058064516129032254
cosine,1,onehot,kernel_pca,poly,selectp,minmax,uniform,1,linear,0.693635759423,2,87,True,500,0.03548387096774193
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,16,0.4419354838709677
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,23,0.24516129032258066
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,32,0.2354838709677419
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,45,0.19677419354838707
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,64,0.1967741935483871
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,91,0.16774193548387092
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,128,0.14516129032258063
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,181,0.12580645161290321
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,256,0.10322580645161292
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,362,0.058064516129032254
cosine,1,onehot,kernel_pca,poly,selectp,none,uniform,1,rbf,0.5400027959876,2,86,True,500,0.03548387096774193
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,16,0.4419354838709677
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,23,0.24516129032258066
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,32,0.2354838709677419
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,45,0.19677419354838707
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,64,0.1967741935483871
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,91,0.16774193548387092
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,128,0.14516129032258063
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,181,0.12580645161290321
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,256,0.10322580645161292
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,362,0.058064516129032254
cosine,1,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,68,True,500,0.03548387096774193
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,16,0.4419354838709677
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,23,0.24516129032258066
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,32,0.2354838709677419
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,45,0.19677419354838707
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,64,0.1967741935483871
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,91,0.16774193548387092
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,128,0.14516129032258063
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,181,0.12580645161290321
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,256,0.10322580645161292
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,362,0.058064516129032254
cosine,1,onehot,none,none,none,minmax,distance,1,linear,0.25,2,25,True,500,0.03548387096774193
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,16,0.4419354838709677
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,23,0.24516129032258066
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,32,0.2354838709677419
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,45,0.19677419354838707
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,64,0.1967741935483871
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,91,0.16774193548387092
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,128,0.14516129032258063
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,181,0.12580645161290321
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,256,0.10322580645161292
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,362,0.058064516129032254
cosine,1,onehot,none,none,none,std,uniform,1,linear,0.25,2,25,False,500,0.03548387096774193
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,16,0.4419354838709677
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,23,0.24516129032258066
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,32,0.2354838709677419
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,45,0.19677419354838707
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,64,0.1967741935483871
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,91,0.16774193548387092
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,128,0.14516129032258063
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,181,0.12580645161290321
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,256,0.10322580645161292
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,362,0.058064516129032254
cosine,1,onehot,none,none,selectp,minmax,uniform,1,linear,0.25,2,64,True,500,0.03548387096774193
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,16,0.4419354838709677
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,23,0.24516129032258066
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,32,0.2354838709677419
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,45,0.19677419354838707
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,64,0.1967741935483871
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,91,0.16774193548387092
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,128,0.14516129032258063
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,181,0.12580645161290321
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,256,0.10322580645161292
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,362,0.058064516129032254
cosine,1,onehot,none,none,selectp,std,distance,1,linear,0.25,2,77,False,500,0.03548387096774193
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,16,0.4419354838709677
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,23,0.24516129032258066
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,32,0.2354838709677419
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,45,0.19677419354838707
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,64,0.1967741935483871
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,91,0.16774193548387092
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,128,0.14516129032258063
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,181,0.12580645161290321
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,256,0.10322580645161292
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,362,0.058064516129032254
cosine,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,500,0.03548387096774193
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,16,0.4419354838709677
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,23,0.24516129032258066
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,32,0.2354838709677419
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,45,0.19677419354838707
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,64,0.1967741935483871
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,91,0.16774193548387092
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,128,0.14516129032258063
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,181,0.12580645161290321
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,256,0.10322580645161292
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,362,0.058064516129032254
cosine,1,onehot,none,poly,none,std,distance,1,linear,0.25,2,25,True,500,0.03548387096774193
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,16,0.4419354838709677
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,23,0.24516129032258066
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,32,0.2354838709677419
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,45,0.19677419354838707
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,64,0.1967741935483871
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,91,0.16774193548387092
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,128,0.14516129032258063
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,181,0.12580645161290321
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,256,0.10322580645161292
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,362,0.058064516129032254
cosine,1,ordinal,agglomerator,none,selectp,none,uniform,1,linear,0.25,2,92,True,500,0.03548387096774193
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,16,0.4419354838709677
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,23,0.24516129032258066
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,32,0.2354838709677419
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,45,0.19677419354838707
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,64,0.1967741935483871
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,91,0.16774193548387092
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,128,0.14516129032258063
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,181,0.12580645161290321
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,256,0.10322580645161292
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,362,0.058064516129032254
cosine,1,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,500,0.03548387096774193
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,16,0.4419354838709677
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,23,0.24516129032258066
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,32,0.2354838709677419
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,45,0.19677419354838707
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,64,0.1967741935483871
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,91,0.16774193548387092
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,128,0.14516129032258063
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,181,0.12580645161290321
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,256,0.10322580645161292
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,362,0.058064516129032254
cosine,1,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,False,500,0.03548387096774193
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,16,0.4419354838709677
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,23,0.24516129032258066
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,32,0.2354838709677419
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,45,0.19677419354838707
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,64,0.1967741935483871
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,91,0.16774193548387092
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,128,0.14516129032258063
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,181,0.12580645161290321
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,256,0.10322580645161292
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,362,0.058064516129032254
cosine,1,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,34,True,500,0.03548387096774193
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,16,0.4419354838709677
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,23,0.24516129032258066
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,32,0.2354838709677419
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,45,0.19677419354838707
cosine,1,ordinal,agglomerator,poly,selectp,none,distance,1,linear,0.25,2,38,True,64,0.1967741935483871
